,SPCD,DO_BH,HT_TOT,TT_DW_CRM
30457,110,14.2,72.7,1330.64
132115,71,4.0,32.2,35.88
13929,540,5.5,45.0,130.96
73571,806,8.7,60.0,571.5
37478,111,3.4,28.0,30.9
29490,822,8.7,48.4,441.62
115546,746,10.6,75.2,532.17
129805,126,8.3,38.0,263.94
60637,611,9.2,65.0,461.85
22660,621,11.8,65.7,675.47
132299,97,16.9,54.0,1301.84
48530,131,14.0,54.0,924.36
127463,131,10.0,48.5,415.8
45125,827,24.1,84.0,4581.96
90451,833,15.5,61.7,1356.58
124052,131,8.7,52.0,331.4
107161,122,23.8,73.0,3322.83
83289,98,15.4,79.5,1142.72
44151,800,1.2,11.0,4.17
51183,131,12.4,69.0,916.0
90864,105,7.0,55.4,176.43
14187,694,1.1,15.0,2.04
52242,121,9.5,55.0,506.4
127115,131,7.0,49.0,192.0
110051,374,8.7,63.0,304.47
13888,833,13.9,91.0,1833.99
121226,131,9.6,61.9,487.32
76896,242,14.6,84.2,1006.08
130622,762,6.9,53.1,153.72
111267,12,3.4,24.0,23.55
24439,970,15.1,83.3,1699.29
124291,131,17.1,81.2,2051.94
23372,121,13.7,56.8,1096.49
16031,691,1.4,21.0,3.69
59882,121,10.8,62.0,739.19
11988,131,11.4,71.3,797.43
124369,131,9.5,54.2,417.38
75292,316,5.2,48.0,128.62
17208,111,8.1,62.0,388.35
125190,122,28.7,106.4,6523.97
115243,131,1.4,11.0,3.09
90606,12,9.1,64.8,300.77
49912,837,14.3,73.0,1436.95
69059,621,7.8,67.0,311.73
19167,837,15.8,79.4,1891.74
62797,131,14.3,79.0,1394.33
19190,541,18.0,103.0,3099.46
43812,111,8.3,58.0,381.5
123754,131,10.0,64.9,555.79
55788,835,8.5,37.0,304.74
37532,131,18.1,111.0,3112.96
63579,68,7.6,41.4,229.57
115641,746,4.4,53.3,53.79
69293,110,5.9,43.0,118.96
136002,202,8.8,49.4,345.32
88937,125,9.9,53.3,371.23
72758,832,13.8,66.0,1309.98
37274,111,6.6,55.0,217.26
3753,97,9.4,60.0,412.9
115684,746,10.1,77.3,487.32
11878,131,14.1,77.8,1335.28
35334,111,11.8,66.3,902.99
94700,694,1.6,20.2,5.12
70575,802,6.4,49.0,284.23
28617,812,19.1,87.6,3033.54
97748,17,32.0,152.4,9471.04
63469,110,8.1,49.0,281.64
82050,263,3.7,24.6,31.58
6839,97,7.4,54.0,240.23
62459,611,12.0,87.0,1045.75
11800,110,5.1,32.0,55.2
121099,131,14.1,86.0,1472.2
8478,318,26.0,97.0,8039.35
117936,931,3.4,34.4,31.22
92736,95,5.5,31.8,87.62
126462,108,14.1,71.9,1165.26
16629,611,1.5,18.0,3.93
4450,318,14.7,76.0,2200.81
36601,694,11.5,53.0,616.46
23847,131,14.9,76.1,1460.71
31919,131,2.6,28.6,13.63
120130,832,14.8,102.1,2292.93
43786,111,10.1,68.0,674.55
80124,316,7.2,66.3,321.65
35295,131,12.5,74.0,997.0
55865,621,18.0,92.0,2038.2
84315,202,7.0,39.7,171.07
90448,833,14.7,63.2,1329.22
86749,122,16.4,119.0,2255.08
26061,316,16.8,65.1,1440.15
49399,693,17.2,60.0,1356.34
136160,202,7.8,63.5,346.08
27432,806,12.8,68.2,1328.88
6513,97,8.5,58.5,331.85
24873,132,6.1,40.5,140.14
58229,371,10.5,65.0,717.48
41399,222,17.3,60.0,1331.65
37804,131,14.9,89.0,1700.72
55889,835,13.8,64.0,1305.7
107740,15,17.9,78.0,1579.3
24334,110,7.8,58.9,314.58
126961,263,9.1,86.0,564.0
129100,202,17.2,103.3,2385.76
17264,111,13.8,61.0,1143.35
20813,400,17.1,78.6,2459.41
61450,611,18.2,80.4,2150.02
27782,694,7.7,57.3,303.62
28526,110,14.6,90.6,1743.96
29947,316,14.7,85.1,1451.77
97941,211,25.3,119.6,4044.0
8930,318,15.4,73.3,2368.2
81146,318,14.2,82.3,1764.9
109040,202,24.3,94.7,4091.8
59582,400,6.3,60.0,263.01
73345,693,5.2,31.0,74.58
87348,202,18.2,75.4,1989.74
76183,202,19.0,106.5,2952.62
104049,122,17.3,74.2,1601.62
77561,122,4.3,18.8,28.17
67935,131,15.6,63.0,1335.53
80452,94,6.4,55.1,164.97
31563,121,18.8,101.8,3634.33
50230,128,9.8,62.0,573.01
80584,125,6.4,41.1,135.7
7754,371,17.2,77.3,2842.17
2830,531,14.0,77.2,2066.23
69386,126,9.2,37.0,310.69
96042,125,8.9,51.2,305.05
102185,108,4.0,26.0,44.1
58961,694,10.4,70.0,661.01
74061,693,1.1,18.0,2.04
