,SPCD,DO_BH,HT_TOT,TT_DW_CRM
50996,43,5.2,33.0,70.1
12351,131,9.4,72.6,547.52
116928,110,8.4,53.0,330.2
79375,316,14.7,85.0,1893.47
61992,121,5.0,44.0,82.32
18437,131,16.3,99.0,2258.6
41935,800,1.9,21.0,12.72
119938,621,8.0,61.8,300.67
126883,129,8.0,37.5,172.8
19721,131,12.2,70.0,898.83
135628,202,22.4,167.0,6378.41
48034,131,9.7,73.0,587.17
31758,110,10.4,57.0,555.61
37561,222,6.8,70.0,271.52
119285,611,14.6,85.2,1489.98
129340,375,1.0,6.5,2.45
28086,121,14.0,71.7,1435.07
109789,740,2.7,25.3,16.85
115857,746,3.9,44.6,40.37
64834,131,7.2,47.0,195.58
11901,131,12.5,75.5,1016.79
113279,131,8.4,55.4,328.18
76523,202,5.7,42.6,95.95
14581,317,7.0,68.0,273.86
40125,802,17.5,75.0,2402.27
111155,12,8.1,51.5,207.2
63170,802,5.6,32.0,162.18
113567,131,4.9,47.8,63.24
99531,91,10.0,70.5,448.08
127622,131,9.0,57.6,396.34
34491,812,1.2,24.0,3.58
93223,125,10.4,53.6,412.94
106620,122,12.1,76.1,817.65
27651,128,12.1,45.5,646.6
126489,531,1.2,20.1,3.0
7520,318,15.3,76.3,2385.11
41159,107,4.0,31.0,49.89
86372,93,6.5,25.2,71.23
22142,316,19.0,75.8,2096.68
127650,131,10.4,59.6,553.59
34847,111,12.6,67.0,1042.16
78366,202,10.1,47.2,460.39
129386,375,3.5,43.2,45.68
93543,318,8.0,64.5,433.83
72766,832,6.7,57.0,289.13
116676,15,5.1,41.6,82.37
115703,746,5.5,59.3,127.32
16305,540,11.1,80.0,911.23
106247,122,15.4,75.5,1327.98
39704,121,5.1,45.0,90.25
6541,97,12.4,54.5,677.97
24443,970,12.4,76.3,1071.89
81616,129,13.4,76.5,909.88
128093,131,11.6,60.3,700.74
3840,97,9.0,50.0,339.86
29816,802,14.0,80.8,1696.86
134160,123,8.9,52.0,392.31
95689,105,3.9,30.8,31.23
1045,122,4.7,37.6,34.87
116453,972,16.3,75.4,1553.32
51677,731,8.6,68.0,443.51
10618,131,4.3,27.5,46.07
40261,121,5.1,44.0,87.36
66361,131,6.3,67.0,214.04
97864,202,14.5,124.2,2367.43
84515,740,8.4,65.8,341.3
99471,91,12.4,80.6,750.83
54076,837,16.8,67.0,1800.39
6340,531,13.1,70.0,1708.81
77618,15,12.4,60.5,684.49
