latitude,longitude,address,driving_time_to_campus,walking_time_to_campus,bicycling_time_to_campus,transit_time_to_campus,driving_time_cluster,walking_time_cluster,bicycling_time_cluster,transit_time_cluster
40.59999999999988,-124.17999999999984,"HRXC+X2 Fortuna, CA, USA",33,1130,316,73,1,1,0,1
40.59999999999988,-124.16999999999985,"HRXJ+X2 Fortuna, CA, USA",32,986,265,93,1,1,1,1
40.59999999999988,-124.15999999999984,"943 7th St, Fortuna, CA 95540, USA",33,976,263,82,1,1,1,1
40.59999999999988,-124.14999999999982,"76 Park St, Fortuna, CA 95540, USA",34,964,261,84,1,1,1,1
40.59999999999988,-124.13999999999982,"2468 Hillside Dr, Fortuna, CA 95540, USA",36,967,262,89,1,1,1,1
40.59999999999988,-124.1299999999998,"3350 Nelson Ln, Fortuna, CA 95540, USA",38,1011,262,113,1,1,1,1
40.59999999999988,-123.07999999999927,"HWXC+X2 Hayfork, CA, USA",156,2160,687,306,0,0,0,0
40.59999999999988,-123.06999999999928,"HWXH+XX Hayfork, CA, USA",154,2220,690,289,0,0,0,0
40.59999999999988,-123.02999999999923,"HXX9+XX Hayfork, CA, USA",144,2220,704,296,0,0,0,0
40.59999999999988,-123.01999999999924,"HXXH+XX Hayfork, CA, USA",143,2220,705,282,0,0,0,0
40.59999999999988,-123.00999999999924,"HXXR+X2 Hayfork, CA, USA",145,2280,710,281,0,0,0,0
40.60999999999988,-124.21999999999986,"JQ6H+2X Loleta, CA, USA",37,1352,374,175,1,0,0,0
40.60999999999988,-124.20999999999984,"JQ6R+22 Loleta, CA, USA",31,1297,359,82,1,0,0,1
40.60999999999988,-124.19999999999985,"JR62+22 Worswick, CA, USA",30,1293,358,77,1,0,0,1
40.60999999999988,-124.18999999999984,"JR65+2X Worswick, CA, USA",32,1300,360,83,1,0,0,1
40.60999999999988,-124.17999999999984,"288 Valley Dr, Fortuna, CA 95540, USA",31,1132,316,78,1,1,0,1
40.60999999999988,-124.16999999999985,"505 Palmer Blvd, Fortuna, CA 95540, USA",32,1140,318,83,1,1,0,1
40.60999999999988,-124.15999999999984,"857 Holman Way, Fortuna, CA 95540, USA",35,993,267,99,1,1,1,1
40.60999999999988,-124.14999999999982,"1952 Carson Woods Rd, Fortuna, CA 95540, USA",37,982,264,96,1,1,1,1
40.60999999999988,-124.13999999999982,"JV65+2X Fortuna, CA, USA",38,988,266,102,1,1,1,1
40.60999999999988,-123.01999999999924,"JX6H+2X Hayfork, CA, USA",149,2280,716,305,0,0,0,0
40.60999999999988,-123.00999999999924,"JX6R+22 Hayfork, CA, USA",148,2280,714,298,0,0,0,0
40.61999999999988,-124.22999999999986,"JQCC+22 Loleta, CA, USA",35,1268,353,187,1,0,0,0
40.61999999999988,-124.21999999999986,"JQCH+2X Loleta, CA, USA",30,1264,351,80,1,0,0,1
40.61999999999988,-124.20999999999984,"Eel River Dr & Fernbridge Dr - SB Stop, California 95540, USA",29,1273,353,71,1,0,0,1
40.61999999999988,-124.19999999999985,"JRC2+22 Loleta, CA, USA",29,1291,359,75,1,0,0,1
40.61999999999988,-124.18999999999984,"JRC5+2X Worswick, CA, USA",33,1307,362,90,1,0,0,1
40.61999999999988,-124.17999999999984,"1090 Tompkins Hill Rd, Fortuna, CA 95540, USA",33,1093,297,97,1,1,1,1
40.61999999999988,-124.16999999999985,"1200 Palmer Blvd, Fortuna, CA 95540, USA",34,1152,320,96,1,0,0,1
40.62999999999988,-124.23999999999988,"JQH5+XX Loleta, CA, USA",34,1261,351,101,1,0,0,1
40.62999999999988,-124.22999999999986,"JQHC+X2 Loleta, CA, USA",35,1268,353,108,1,0,0,1
40.62999999999988,-124.21999999999986,"JQHH+XX Loleta, CA, USA",31,1253,349,83,1,0,0,1
40.62999999999988,-124.20999999999984,"65 Carroll Rd, Loleta, CA 95551, USA",31,1290,358,88,1,0,0,1
40.62999999999988,-124.19999999999985,"963 Singley Hill Rd, Loleta, CA 95551, USA",32,1288,358,93,1,0,0,1
40.62999999999988,-124.18999999999984,"JRH5+XX Loleta, CA, USA",33,1090,294,242,1,1,1,0
40.63999999999987,-124.23999999999988,"JQQ5+XX Loleta, CA, USA",31,1247,348,86,1,0,0,1
40.63999999999987,-124.22999999999986,"JQQC+X2 Loleta, CA, USA",31,1246,348,79,1,0,0,1
40.63999999999987,-124.21999999999986,"JQQH+XX Loleta, CA, USA",31,1245,349,72,1,0,0,1
40.63999999999987,-124.20999999999984,"JQQR+X2 Loleta, CA, USA",28,1254,351,80,1,0,0,1
40.64999999999987,-124.23999999999988,"MQ25+2X Loleta, CA, USA",30,1240,346,90,1,0,0,1
40.64999999999987,-124.22999999999986,"1940 Eel River Dr, Fortuna, CA 95540, USA",30,1234,345,86,1,0,0,1
40.64999999999987,-124.21999999999986,"MQ2H+2X Loleta, CA, USA",28,1214,337,84,1,0,0,1
40.64999999999987,-124.20999999999984,"2400 Singley Hill Rd, Loleta, CA 95551, USA",30,1275,355,101,1,0,0,1
40.68999999999986,-124.20999999999984,"MQQR+X2 Humboldt Hill, CA, USA",29,1211,336,131,1,0,0,1
40.68999999999986,-124.19999999999985,"MRQ2+X2 Humboldt Hill, CA, USA",24,1198,331,61,1,0,0,1
40.68999999999986,-124.18999999999984,"7035 Tompkins Hill Rd, Loleta, CA 95551, USA",27,1212,335,64,1,0,0,1
40.68999999999986,-124.17999999999984,"MRQC+X2 Humboldt Hill, CA, USA",27,1212,335,65,1,0,0,1
40.69999999999986,-124.20999999999984,"MQXR+X2 Humboldt Hill, CA, USA",28,1220,335,62,1,0,0,1
40.69999999999986,-124.19999999999985,"MRX2+X2 Humboldt Hill, CA, USA",25,1220,336,51,1,0,0,1
40.69999999999986,-124.18999999999984,"MRX5+XX Humboldt Hill, CA, USA",27,1217,335,48,1,0,0,1
40.69999999999986,-124.17999999999984,"MRXC+X2 Humboldt Hill, CA, USA",32,396,94,1141,1,1,1,2
40.70999999999986,-124.22999999999986,"PQ6C+22 Humboldt Hill, CA, USA",25,1239,338,131,1,0,0,1
40.70999999999986,-124.20999999999984,"PQ6R+22 Humboldt Hill, CA, USA",25,1235,341,77,1,0,0,1
40.70999999999986,-124.18999999999984,"7565 Berta Rd, Eureka, CA 95503, USA",28,374,88,1119,1,1,1,2
40.70999999999986,-124.17999999999984,"PR6C+22 Humboldt Hill, CA, USA",28,374,89,1119,1,1,1,2
40.71999999999986,-123.06999999999928,"PW9H+XX Junction City, CA, USA",107,1920,507,207,2,0,0,0
40.71999999999986,-123.05999999999926,"PW9R+X2 Junction City, CA, USA",108,1920,511,221,2,0,0,0
40.71999999999986,-123.04999999999926,"1164 Dutch Creek Rd, Junction City, CA 96048, USA",108,1920,510,223,2,0,0,0
40.71999999999986,-123.03999999999924,"PX95+XX Junction City, CA, USA",110,1920,516,238,2,0,0,0
40.729999999999855,-123.27999999999938,"PPH9+XX Big Bar, CA, USA",97,1620,532,261,2,0,0,0
40.729999999999855,-123.26999999999936,"PPHJ+X2 Big Bar, CA, USA",95,1620,546,224,2,0,0,0
40.729999999999855,-123.25999999999937,"PPHR+X2 Big Bar, CA, USA",92,1560,442,191,2,0,0,0
40.729999999999855,-123.24999999999936,"PQH2+X2 Big Bar, CA, USA",92,1560,443,190,2,0,0,0
40.729999999999855,-123.23999999999936,"PQH6+X2 Big Bar, CA, USA",94,1620,450,211,2,0,0,0
40.729999999999855,-123.21999999999936,"PQHJ+X2 Big Flat, CA, USA",89,1620,444,194,2,0,0,0
40.729999999999855,-123.20999999999934,"PQHR+X2 Big Flat, CA, USA",91,1620,450,183,2,0,0,0
40.729999999999855,-123.19999999999932,"PRH2+X2 Big Flat, CA, USA",91,1620,451,189,2,0,0,0
40.729999999999855,-123.06999999999928,"PWHH+XX Junction City, CA, USA",109,1920,510,218,2,0,0,0
40.729999999999855,-123.05999999999926,"200 Dutch Creek Rd, Junction City, CA 96048, USA",106,1920,505,198,2,0,0,0
40.729999999999855,-123.04999999999926,"PWHX+XX Junction City, CA, USA",107,1920,506,202,2,0,0,0
40.729999999999855,-123.03999999999924,"44561 CA-299, Junction City, CA 96048, USA",108,1920,507,215,2,0,0,0
40.73999999999985,-123.28999999999938,"PPR6+22 Big Bar, CA, USA",93,1620,445,228,2,0,0,0
40.73999999999985,-123.27999999999938,"PPR9+2X Big Bar, CA, USA",93,1620,447,225,2,0,0,0
40.73999999999985,-123.26999999999936,"161 Lakewood Dr, Big Bar, CA 96010, USA",93,1620,446,201,2,0,0,0
40.73999999999985,-123.25999999999937,"PPRR+22 Big Bar, CA, USA",91,1560,445,189,2,0,0,0
40.73999999999985,-123.24999999999936,"331 Ranger Station Rd, Big Bar, CA 96010, USA",89,1560,437,174,2,0,0,0
40.73999999999985,-123.23999999999936,"PQR6+22 Big Bar, CA, USA",88,1560,441,184,2,0,0,0
40.73999999999985,-123.22999999999936,"PQRC+22 Big Bar, CA, USA",89,1620,444,191,2,0,0,0
40.73999999999985,-123.21999999999936,"PQRJ+22 Big Flat, CA, USA",90,1620,446,182,2,0,0,0
40.73999999999985,-123.20999999999934,"31221 CA-299, Junction City, CA 96048, USA",91,1620,449,176,2,0,0,0
40.73999999999985,-123.19999999999932,"PRR2+22 Big Flat, CA, USA",93,1620,453,192,2,0,0,0
40.73999999999985,-123.18999999999932,"PRR6+22 Big Flat, CA, USA",92,1620,454,201,2,0,0,0
40.73999999999985,-123.06999999999928,"75 Montezuma Rd, Big Bar, CA 96010, USA",109,1920,514,230,2,0,0,0
40.73999999999985,-123.05999999999926,"PWRR+22 Junction City, CA, USA",104,1860,499,208,2,0,0,0
40.73999999999985,-123.04999999999926,"PWRX+2X Junction City, CA, USA",108,1860,511,210,2,0,0,0
40.73999999999985,-123.03999999999924,"PXR5+2X Junction City, CA, USA",107,1920,512,206,2,0,0,0
40.74999999999985,-124.18999999999984,"QR25+2X Ridgewood, CA, USA",22,299,71,65,1,1,1,1
40.74999999999985,-124.17999999999984,"QR2C+22 Ridgewood, CA, USA",22,309,73,76,1,1,1,1
40.74999999999985,-124.16999999999985,"QR2J+22 Ridgewood, CA, USA",26,336,77,119,1,1,1,1
40.74999999999985,-124.15999999999984,"QR2R+22 Ridgewood, CA, USA",26,332,75,126,1,1,1,1
40.74999999999985,-124.14999999999982,"1918 Greenbriar Ln, Eureka, CA 95503, USA",20,269,60,87,1,1,1,1
40.74999999999985,-124.13999999999982,"QV25+2X Ridgewood, CA, USA",21,271,61,90,1,1,1,1
40.74999999999985,-124.1299999999998,"QV2C+22 Ridgewood, CA, USA",25,266,70,178,1,1,1,0
40.74999999999985,-123.28999999999938,"QP26+22 Big Bar, CA, USA",85,1500,427,191,2,0,0,0
40.74999999999985,-123.27999999999938,"QP29+2X Big Bar, CA, USA",86,1560,428,185,2,0,0,0
40.74999999999985,-123.26999999999936,"31250 CA-299, Big Bar, CA 96010, USA",87,1560,432,174,2,0,0,0
40.74999999999985,-123.25999999999937,"QP2R+22 Big Bar, CA, USA",87,1560,431,172,2,0,0,0
40.74999999999985,-123.24999999999936,"QQ22+22 Big Bar, CA, USA",89,1560,437,174,2,0,0,0
40.74999999999985,-123.23999999999936,"QQ26+22 Big Bar, CA, USA",90,1560,441,184,2,0,0,0
40.74999999999985,-123.22999999999936,"QQ2C+22 Big Bar, CA, USA",90,1620,446,185,2,0,0,0
40.74999999999985,-123.21999999999936,"QQ2J+22 Big Flat, CA, USA",91,1620,449,177,2,0,0,0
40.74999999999985,-123.20999999999934,"QQ2R+22 Big Flat, CA, USA",93,1620,457,188,2,0,0,0
40.74999999999985,-123.19999999999932,"QR22+22 Big Flat, CA, USA",93,1620,457,188,2,0,0,0
40.74999999999985,-123.10999999999927,"QV2R+22 Junction City, CA, USA",120,1980,529,409,0,0,0,0
40.74999999999985,-123.09999999999928,"QV2X+2X Junction City, CA, USA",115,1980,525,385,2,0,0,0
40.74999999999985,-123.08999999999928,"QW25+2X Junction City, CA, USA",113,1980,522,371,2,0,0,0
40.74999999999985,-123.07999999999927,"2220 Red Hill Rd, Junction City, CA 96048, USA",110,1920,518,293,2,0,0,0
40.74999999999985,-123.06999999999928,"53 Quail Rd, Junction City, CA 96048, USA",112,1980,524,306,2,0,0,0
40.74999999999985,-123.05999999999926,"QW2R+22 Junction City, CA, USA",103,1860,496,200,2,0,0,0
40.74999999999985,-123.04999999999926,"QW2X+2X Junction City, CA, USA",107,1860,507,220,2,0,0,0
40.75999999999985,-124.20999999999984,"QQ5R+X2 Eureka, CA, USA",20,279,67,321,1,1,1,0
40.75999999999985,-124.19999999999985,"QR52+X2 Eureka, CA, USA",22,274,63,73,1,1,1,1
40.75999999999985,-124.18999999999984,"4640 Broadway St, Eureka, CA 95503, USA",21,284,65,83,1,1,1,1
40.75999999999985,-124.17999999999984,"800 Masterson Pl, Eureka, CA 95503, USA",20,275,70,86,1,1,1,1
40.75999999999985,-124.16999999999985,"4750 Fairway Dr, Eureka, CA 95503, USA",18,267,64,68,1,1,1,1
40.75999999999985,-124.15999999999984,"1160 Leslie Rd, Eureka, CA 95503, USA",18,263,61,73,1,1,1,1
40.75999999999985,-124.14999999999982,"4612 Excelsior Rd, Eureka, CA 95503, USA",19,253,57,69,1,1,1,1
40.75999999999985,-124.13999999999982,"QV55+XX Cutten, CA, USA",19,248,56,74,1,1,1,1
40.75999999999985,-124.1299999999998,"QV5C+X2 Ridgewood, CA, USA",17,243,63,127,1,1,1,1
40.75999999999985,-124.1199999999998,"4700 Lentell Rd, Eureka, CA 95503, USA",17,232,63,165,1,1,1,0
40.75999999999985,-123.3299999999994,"QM59+XX Del Loma, CA, USA",120,1680,494,546,0,0,0,0
40.75999999999985,-123.27999999999938,"QP59+XX Big Bar, CA, USA",85,1500,425,201,2,0,0,0
40.75999999999985,-123.26999999999936,"QP5J+X2 Big Bar, CA, USA",85,1500,425,202,2,0,0,0
40.75999999999985,-123.25999999999937,"QP5R+X2 Big Bar, CA, USA",87,1560,432,174,2,0,0,0
40.75999999999985,-123.14999999999932,"QR5X+XX Junction City, CA, USA",95,1680,466,213,2,0,0,0
40.75999999999985,-123.1399999999993,"QV55+XX Junction City, CA, USA",96,1740,468,207,2,0,0,0
40.75999999999985,-123.1299999999993,"QV5C+X2 Junction City, CA, USA",96,1740,469,203,2,0,0,0
40.75999999999985,-123.1199999999993,"QV5H+XX Junction City, CA, USA",98,1740,477,198,2,0,0,0
40.75999999999985,-123.10999999999927,"QV5R+X2 Junction City, CA, USA",118,1980,527,400,2,0,0,0
40.75999999999985,-123.09999999999928,"90 Lime Point Rd, Junction City, CA 96048, USA",100,1800,481,217,2,0,0,0
40.75999999999985,-123.08999999999928,"2030 Wintu Pass Rd, Junction City, CA 96048, USA",114,1980,536,361,2,0,0,0
40.75999999999985,-123.07999999999927,"240 Rasmusen Ln, Junction City, CA 96048, USA",115,1980,539,340,2,0,0,0
40.75999999999985,-123.06999999999928,"167 Park Ln, Junction City, CA 96048, USA",116,1980,537,339,2,0,0,0
40.75999999999985,-123.05999999999926,"490 Upper Rd, Junction City, CA 96048, USA",107,1860,503,213,2,0,0,0
40.75999999999985,-123.04999999999926,"QW5X+XX Junction City, CA, USA",108,1860,508,226,2,0,0,0
40.76999999999985,-124.20999999999984,"QQ9R+X2 Eureka, CA, USA",17,258,63,250,1,1,1,0
40.76999999999985,-124.19999999999985,"QR92+X2 Eureka, CA, USA",20,262,60,58,1,1,1,1
40.76999999999985,-124.18999999999984,"4001 Broadway St, Eureka, CA 95503, USA",19,260,63,53,1,1,1,1
40.76999999999985,-124.17999999999984,"809 Sea Ave, Eureka, CA 95503, USA",19,261,64,56,1,1,1,1
40.76999999999985,-124.16999999999985,"65 Spruce St, Eureka, CA 95503, USA",19,251,60,77,1,1,1,1
40.76999999999985,-124.15999999999984,"3965 Campton Rd, Eureka, CA 95503, USA",16,241,57,73,1,1,1,1
40.76999999999985,-124.14999999999982,"1625 Fern St, Eureka, CA 95503, USA",17,255,59,89,1,1,1,1
40.76999999999985,-124.13999999999982,"2483 Fern St, Eureka, CA 95503, USA",17,236,54,67,1,1,1,1
40.76999999999985,-124.1299999999998,"QV9C+X2 Cutten, CA, USA",18,227,58,80,1,1,1,1
40.76999999999985,-124.1199999999998,"4082 Lentell Rd, Eureka, CA 95503, USA",14,220,61,124,1,1,1,1
40.76999999999985,-124.1099999999998,"QV9R+X2 Myrtletown, CA, USA",15,225,62,129,1,1,1,1
40.76999999999985,-123.3499999999994,"QM92+X2 Del Loma, CA, USA",82,1431,408,168,2,0,0,0
40.76999999999985,-123.3399999999994,"181 Carrie-Hayden Rd, Big Bar, CA 96010, USA",82,1431,408,168,2,0,0,0
40.76999999999985,-123.3299999999994,"QM99+XX Del Loma, CA, USA",81,1432,409,167,2,0,0,0
40.76999999999985,-123.3199999999994,"QM9J+X2 Del Loma, CA, USA",80,1438,409,173,2,0,0,0
40.76999999999985,-123.14999999999932,"QR9X+XX Junction City, CA, USA",105,1800,495,236,2,0,0,0
40.76999999999985,-123.1399999999993,"QV95+XX Junction City, CA, USA",96,1740,470,189,2,0,0,0
40.76999999999985,-123.1199999999993,"QV9H+XX Junction City, CA, USA",98,1740,476,192,2,0,0,0
40.76999999999985,-123.10999999999927,"QV9R+X2 Junction City, CA, USA",99,1740,478,197,2,0,0,0
40.76999999999985,-123.09999999999928,"QV9X+XX Junction City, CA, USA",101,1800,484,196,2,0,0,0
40.76999999999985,-123.08999999999928,"QW95+XX Junction City, CA, USA",101,1800,486,189,2,0,0,0
40.76999999999985,-123.07999999999927,"QW9C+X2 Junction City, CA, USA",104,1800,492,204,2,0,0,0
40.76999999999985,-123.06999999999928,"QW9H+XX Junction City, CA, USA",105,1860,492,209,2,0,0,0
40.76999999999985,-123.05999999999926,"QW9R+X2 Junction City, CA, USA",110,1860,505,220,2,0,0,0
40.779999999999845,-124.20999999999984,"Samoa Field Airport (O33), 900 New Navy Base Rd, Eureka, CA 95501, USA",16,245,60,228,1,1,1,0
40.779999999999845,-124.19999999999985,"QRJ2+22 Eureka, CA, USA",17,246,60,229,1,1,1,0
40.779999999999845,-124.18999999999984,"3300 Broadway St, Eureka, CA 95501, USA",19,248,58,38,1,1,1,1
40.779999999999845,-124.17999999999984,"3125 Central Ave, Eureka, CA 95503, USA",17,242,58,47,1,1,1,1
40.779999999999845,-124.16999999999985,"3123 Ingley St, Eureka, CA 95503, USA",16,233,55,54,1,1,1,1
40.779999999999845,-124.15999999999984,"802 Harris St, Eureka, CA 95503, USA",14,222,50,55,1,1,1,1
40.779999999999845,-124.14999999999982,"3125 R St, Eureka, CA 95503, USA",14,212,49,58,1,1,1,1
40.779999999999845,-124.13999999999982,"3122 Harrison Ave, Eureka, CA 95503, USA",14,216,49,51,1,1,1,1
40.779999999999845,-124.1299999999998,"3455 Harris St, Eureka, CA 95503, USA",13,205,50,62,1,1,1,1
40.779999999999845,-124.1199999999998,"QVJJ+22 Myrtletown, CA, USA",12,196,56,88,1,1,1,1
40.779999999999845,-124.1099999999998,"2855 Wolf Ln, Eureka, CA 95503, USA",12,185,61,123,1,1,1,1
40.779999999999845,-123.3499999999994,"QMJ2+22 Del Loma, CA, USA",78,1398,400,186,2,0,0,0
40.779999999999845,-123.3399999999994,"QMJ6+22 Del Loma, CA, USA",83,1433,409,170,2,0,0,0
40.779999999999845,-123.3299999999994,"QMJ9+2X Del Loma, CA, USA",80,1424,406,162,2,0,0,0
40.779999999999845,-123.3199999999994,"QMJJ+22 Del Loma, CA, USA",81,1440,410,180,2,0,0,0
40.779999999999845,-123.3099999999994,"9477 CA-299, Big Bar, CA 96010, USA",81,1440,413,191,2,0,0,0
40.779999999999845,-123.14999999999932,"QRJX+2X Junction City, CA, USA",104,1800,491,235,2,0,0,0
40.779999999999845,-123.1399999999993,"QVJ5+2X Junction City, CA, USA",103,1800,488,220,2,0,0,0
40.779999999999845,-123.1299999999993,"QVJC+22 Junction City, CA, USA",100,1740,478,200,2,0,0,0
40.779999999999845,-123.1199999999993,"QVJH+2X Junction City, CA, USA",102,1800,481,213,2,0,0,0
40.779999999999845,-123.10999999999927,"QVJR+22 Junction City, CA, USA",106,1800,488,241,2,0,0,0
40.779999999999845,-123.09999999999928,"QVJX+2X Junction City, CA, USA",107,1800,490,267,2,0,0,0
40.779999999999845,-123.08999999999928,"QWJ5+2X Junction City, CA, USA",101,1800,486,189,2,0,0,0
40.779999999999845,-123.07999999999927,"QWJC+22 Junction City, CA, USA",105,1860,492,209,2,0,0,0
40.779999999999845,-123.06999999999928,"QWJH+2X Junction City, CA, USA",111,1920,517,290,2,0,0,0
40.78999999999984,-124.19999999999985,"QRQ2+X2 Fairhaven, CA, USA",16,229,56,185,1,1,1,0
40.78999999999984,-124.18999999999984,"1200 W Del Norte St, Eureka, CA 95501, USA",15,222,51,40,1,1,1,1
40.78999999999984,-124.17999999999984,"1934 Broadway St, Eureka, CA 95501, USA",14,224,55,32,1,1,1,1
40.78999999999984,-124.16999999999985,"1926 B St, Eureka, CA 95501, USA",15,218,52,42,1,1,1,1
40.78999999999984,-124.15999999999984,"1923 I St, Eureka, CA 95501, USA",13,207,47,49,1,1,1,1
40.78999999999984,-124.14999999999982,"1940 S St, Eureka, CA 95501, USA",12,197,46,43,1,1,1,1
40.78999999999984,-124.13999999999982,"1908 Harrison Ave, Eureka, CA 95501, USA",12,201,46,47,1,1,1,1
40.78999999999984,-124.1299999999998,"3325 Edgewood Rd, Eureka, CA 95501, USA",12,208,47,69,1,1,1,1
40.78999999999984,-124.1199999999998,"QVQJ+X2 Myrtletown, CA, USA",14,219,52,80,1,1,1,1
40.78999999999984,-124.1099999999998,"QVQR+X2 Myrtletown, CA, USA",12,182,57,109,1,1,1,1
40.78999999999984,-123.3399999999994,"QMQ6+X2 Del Loma, CA, USA",79,1409,403,174,2,0,0,0
40.78999999999984,-123.3299999999994,"QMQ9+XX Del Loma, CA, USA",79,1413,403,170,2,0,0,0
40.78999999999984,-123.3199999999994,"QMQJ+X2 Del Loma, CA, USA",103,1620,454,326,2,0,0,0
40.79999999999984,-124.19999999999985,"RR22+22 Fairhaven, CA, USA",15,218,55,205,1,1,1,0
40.79999999999984,-124.18999999999984,"RR25+2X Eureka, CA, USA",15,209,52,135,1,1,1,1
40.79999999999984,-124.17999999999984,"590 Waterfront Dr, Eureka, CA 95501, USA",15,209,48,46,1,1,1,1
40.79999999999984,-124.16999999999985,"27 7th St, Eureka, CA 95501, USA",13,204,49,29,1,1,1,1
40.79999999999984,-124.15999999999984,"810 K St, Eureka, CA 95501, USA",12,194,46,27,1,1,1,1
40.79999999999984,-124.14999999999982,"Burre Center, Eureka, CA 95501, USA",10,180,42,26,1,1,1,1
40.79999999999984,-124.13999999999982,"1225 Bay St, Eureka, CA 95501, USA",11,195,45,41,1,1,1,1
40.79999999999984,-124.1299999999998,"1101 Marsh Rd, Eureka, CA 95501, USA",14,211,49,56,1,1,1,1
40.79999999999984,-124.1199999999998,"RV2J+22 Myrtletown, CA, USA",16,220,51,102,1,1,1,1
40.79999999999984,-124.1099999999998,"RV2R+22 Eureka, CA, USA",14,196,60,147,1,1,1,1
40.79999999999984,-124.00999999999976,"RX2R+22 Jacoby Creek, Eureka, CA, USA",12,194,47,23,1,1,1,1
40.79999999999984,-123.99999999999974,"R222+22 Jacoby Creek, Eureka, CA, USA",12,194,47,23,1,1,1,1
40.80999999999984,-124.18999999999984,"RR65+2X Samoa, CA, USA",14,197,49,179,1,1,1,0
40.80999999999984,-124.17999999999984,"RR6C+22 Eureka, CA, USA",16,185,46,100,1,1,1,1
40.80999999999984,-124.16999999999985,"1493 Fay Ave, Samoa, CA 95564, USA",15,197,46,34,1,1,1,1
40.80999999999984,-124.15999999999984,"300 Startare Dr, Eureka, CA 95501, USA",12,186,46,35,1,1,1,1
40.80999999999984,-124.14999999999982,"RV62+22 Eureka, CA, USA",11,174,40,33,1,1,1,1
40.80999999999984,-124.13999999999982,"RV65+2X Eureka, CA, USA",10,161,37,35,1,1,1,1
40.80999999999984,-124.1299999999998,"RV6C+22 Eureka, CA, USA",10,150,34,46,1,1,1,1
40.80999999999984,-124.1199999999998,"RV6J+22 Eureka, CA, USA",7,131,30,157,1,1,1,1
40.80999999999984,-124.03999999999976,"RX66+22 Jacoby Creek, Eureka, CA, USA",12,194,47,23,1,1,1,1
40.80999999999984,-124.02999999999976,"RX69+2X Jacoby Creek, Eureka, CA, USA",12,194,47,23,1,1,1,1
40.80999999999984,-124.00999999999976,"RX6R+22 Jacoby Creek, Eureka, CA, USA",12,194,47,23,1,1,1,1
40.80999999999984,-123.99999999999974,"R262+22 Jacoby Creek, Eureka, CA, USA",12,194,47,23,1,1,1,1
40.80999999999984,-123.97999999999972,"R269+2X Jacoby Creek, Eureka, CA, USA",12,194,47,23,1,1,1,1
40.80999999999984,-123.49999999999947,"166 Stage Coach Dr, Burnt Ranch, CA 95527, USA",74,1218,359,186,2,0,0,0
40.80999999999984,-123.48999999999948,"973 Pony Express Way, Burnt Ranch, CA 95527, USA",71,1214,354,183,2,0,0,0
40.80999999999984,-123.47999999999948,"200 Burnt Ranch School Rd, Burnt Ranch, CA 95527, USA",68,1200,351,169,2,0,0,0
40.80999999999984,-123.46999999999947,"RG6J+22 Burnt Ranch, CA, USA",68,1213,357,181,2,0,0,0
40.81999999999984,-124.16999999999985,"RR9J+X2 Eureka, CA, USA",11,171,48,67,1,1,1,1
40.81999999999984,-124.15999999999984,"RR9R+X2 Eureka, CA, USA",11,179,46,47,1,1,1,1
40.81999999999984,-124.14999999999982,"RV92+X2 Eureka, CA, USA",11,185,45,41,1,1,1,1
40.81999999999984,-124.13999999999982,"RV95+XX Eureka, CA, USA",11,171,39,34,1,1,1,1
40.81999999999984,-124.03999999999976,"RX96+X2 Jacoby Creek, Eureka, CA, USA",12,194,47,23,1,1,1,1
40.81999999999984,-124.01999999999975,"RX9J+X2 Jacoby Creek, Eureka, CA, USA",12,194,47,23,1,1,1,1
40.81999999999984,-124.00999999999976,"RX9R+X2 Jacoby Creek, Eureka, CA, USA",12,194,47,23,1,1,1,1
40.81999999999984,-123.98999999999974,"R296+X2 Jacoby Creek, Eureka, CA, USA",12,194,47,23,1,1,1,1
40.81999999999984,-123.97999999999972,"R299+XX Jacoby Creek, Eureka, CA, USA",12,194,47,23,1,1,1,1
40.81999999999984,-123.49999999999947,"1211 Hennessey Rd, Burnt Ranch, CA 95527, USA",70,1201,354,170,2,0,0,0
40.81999999999984,-123.48999999999948,"505 Hennessey Rd, Burnt Ranch, CA 95527, USA",68,1189,351,157,2,0,0,1
40.81999999999984,-123.47999999999948,"RG99+XX Burnt Ranch, CA, USA",66,1181,346,149,2,0,0,1
40.81999999999984,-123.46999999999947,"RG9J+X2 Burnt Ranch, CA, USA",66,1185,347,153,2,0,0,1
40.81999999999984,-123.45999999999948,"RG9Q+XX Burnt Ranch, CA, USA",68,1202,355,171,2,0,0,0
40.81999999999984,-123.05999999999926,"1321 Orchard Ln, Big Bar, CA 96010, USA",94,1620,447,209,2,0,0,0
40.82999999999984,-124.17999999999984,"RRHC+X2 Samoa, CA, USA",10,155,38,40,1,1,1,1
40.82999999999984,-124.16999999999985,"RRHJ+X2 Eureka, CA, USA",11,153,38,39,1,1,1,1
40.82999999999984,-124.15999999999984,"RRHR+X2 Eureka, CA, USA",11,153,38,39,1,1,1,1
40.82999999999984,-124.02999999999976,"RXH9+XX Jacoby Creek, Eureka, CA, USA",12,194,47,23,1,1,1,1
40.82999999999984,-124.01999999999975,"RXHJ+X2 Jacoby Creek, Eureka, CA, USA",12,194,47,23,1,1,1,1
40.82999999999984,-124.00999999999976,"RXHR+X2 Jacoby Creek, Eureka, CA, USA",12,194,47,23,1,1,1,1
40.82999999999984,-123.99999999999974,"R2H2+X2 Jacoby Creek, Eureka, CA, USA",12,194,47,23,1,1,1,1
